Episodes,S3,S1,B3,B2,B1,S2,episode_len
41,9.777439024390244,9.538109756097562,10.102134146341463,10.425304878048781,9.803353658536585,10.353658536585366,4.829268292682927
88,9.436789772727273,9.430397727272727,9.800426136363637,10.741477272727273,10.3203125,10.270596590909092,4.5227272727272725
135,9.339375,9.498125,10.001875,10.515625,10.39875,10.24625,4.35
177,10.125,9.614375,9.730625,10.28625,10.47125,9.7725,4.45
226,9.649375,9.456875,10.145,10.746875,10.633125,9.36875,4.39
274,9.163125,9.4325,10.840625,10.941875,10.5475,9.074375,4.15
318,9.198125,9.58125,11.0525,10.626875,10.3175,9.22375,4.2
363,9.24875,9.324375,10.839375,10.8525,10.300625,9.434375,4.48
409,9.363125,9.3875,10.5575,10.5325,10.30875,9.850625,4.42
452,9.331875,9.785,10.391875,10.096875,10.2825,10.111875,4.36
501,9.8625,9.325,10.32625,10.288125,10.330625,9.8675,4.32
545,10.403125,9.385625,9.8175,10.50875,9.793125,10.091875,4.24
580,9.76875,9.27875,10.476875,10.72375,10.285,9.466875,4.78
625,9.89375,10.045625,10.7925,9.86,10.0875,9.320625,4.82
667,9.908125,10.133125,10.45,10.06,10.1375,9.31125,4.62
713,9.803125,10.1425,9.948125,10.035,10.679375,9.391875,4.53
758,9.889375,10.2325,9.749375,9.9,10.250625,9.978125,4.4
805,10.164375,10.235,9.7325,9.38875,10.225625,10.25375,4.26
846,10.585625,10.505625,9.42625,9.16625,9.871875,10.444375,4.57
885,10.515,10.196875,10.014375,9.6575,9.89,9.72625,4.82
927,10.0225,10.12125,10.0575,10.38,9.896875,9.521875,4.82
975,9.5625,9.664375,10.42875,10.539375,10.19875,9.60625,4.57
1015,9.49375,9.543125,10.27875,10.21,10.91375,9.560625,4.42
1058,9.46125,9.581875,10.228125,10.646875,11.125,8.956875,4.59
1100,9.539375,9.985,10.015625,10.866875,10.161875,9.43125,4.84
1146,9.479375,9.828125,9.924375,10.376875,10.145625,10.245625,4.58
1186,9.198125,9.430625,10.71875,10.550625,10.145625,9.95625,4.65
1230,9.02125,9.5175,11.261875,10.709375,10.12375,9.36625,4.84
1273,9.48375,10.093125,9.798125,10.43375,10.04125,10.15,4.73
1314,9.71125,9.96875,10.245625,9.965,9.97625,10.133125,4.77
1355,9.356875,9.660625,10.3675,10.714375,9.83875,10.061875,4.81
1396,9.678125,9.775,10.18125,10.225,9.890625,10.25,4.78
1434,9.6075,10.33625,9.803125,10.50625,9.928125,9.81875,4.95
1472,9.875625,10.218125,9.7775,10.35875,10.168125,9.601875,5.07
1509,9.806875,10.156875,9.579375,10.815,10.24875,9.393125,5.35
1545,9.84375,9.5725,9.35375,11.01125,10.468125,9.750625,5.64
1596,9.694375,9.156875,9.709375,10.644375,10.63625,10.15875,4.8
1641,9.746875,8.971875,10.5475,10.61625,10.2075,9.91,4.14
1680,9.92125,9.2625,10.7275,10.461875,9.904375,9.7225,4.61
1714,9.683125,9.093125,11.094375,10.865,9.95625,9.308125,5.3
1753,9.4725,9.8375,10.4675,10.99875,9.61875,9.605,5.52
1791,9.255625,9.76625,10.641875,11.229375,9.650625,9.45625,5.2
1828,9.669375,9.641875,10.6375,10.63125,9.635,9.785,5.12
1868,9.584375,9.445,10.22375,10.543125,10.151875,10.051875,5.04
1905,9.225625,9.63625,10.256875,10.36,10.34875,10.1725,5.36
1939,9.533125,9.843125,10.41375,9.9125,10.45625,9.84125,5.46
1973,9.555,9.6575,10.650625,9.9975,10.761875,9.3775,5.67
2012,9.480625,9.809375,10.479375,10.4575,10.394375,9.37875,5.43
2044,9.825625,9.48625,10.42625,10.765,10.4675,9.029375,5.79
2078,10.146875,9.061875,10.58375,10.82875,10.146875,9.231875,5.56
2113,10.50875,9.2825,10.27875,10.393125,10.15,9.386875,5.98
2152,9.58125,9.379375,10.501875,10.943125,10.435,9.159375,5.52
2185,8.945,9.68,10.6525,10.88125,10.466875,9.374375,5.79
2211,8.793125,9.4125,10.690625,10.636875,11.080625,9.18625,6.1
2241,8.78875,9.54625,10.558125,10.708125,10.89375,9.305,6.57
2269,8.940625,9.329375,10.504375,10.438125,11.11625,9.47125,6.91
2299,8.97375,9.245625,10.678125,10.2425,11.26375,9.39625,7.08
2326,9.055625,9.368125,10.7875,10.436875,10.64875,9.703125,7.02
2361,9.380625,9.3475,10.763125,10.1925,10.65,9.66625,6.48
2393,9.33375,9.695,10.344375,10.2475,10.67375,9.705625,6.46
2420,9.295,9.610625,10.274375,10.454375,10.90625,9.459375,6.45
2449,8.97,9.54625,10.29125,10.355625,11.0375,9.799375,6.72
2471,9.049375,9.503125,10.3675,10.375625,10.913125,9.79125,7.43
2504,9.463125,9.334375,10.484375,10.6,10.351875,9.76625,7.15
2526,9.13,9.200625,10.556875,10.5575,10.54125,10.01375,7.51
2551,9.25625,9.0175,10.775,10.626875,10.539375,9.785,7.85
2580,8.63625,8.815,10.854375,10.89875,11.18625,9.609375,7.45
2605,8.550625,9.3125,10.4325,10.774375,11.260625,9.669375,7.89
2628,8.529375,9.22125,10.635625,10.876875,11.495625,9.24125,7.76
2659,9.578125,9.48125,10.418125,10.3325,10.835,9.355,7.4
2679,9.42,9.1575,10.585625,10.61375,10.8475,9.375625,7.98
2704,9.445,8.915,10.878125,10.585,11.041875,9.135,8.07
2730,9.4225,8.901875,10.91875,10.598125,11.001875,9.156875,7.78
2757,8.969375,8.998125,10.918125,11.149375,10.920625,9.044375,8.24
2781,9.155625,9.118125,10.95875,11.025,10.82125,8.92125,7.77
2803,9.11875,9.079375,10.908125,10.88875,10.673125,9.131875,8.12
2827,9.435625,9.0425,10.611875,10.9525,10.605625,9.151875,8.43
2848,9.246875,8.76625,10.52125,10.726875,11.275,9.26375,8.58
2874,9.0025,8.921875,10.27875,10.751875,10.78625,9.85875,8.58
2892,8.945,9.004375,10.366875,10.900625,10.539375,9.64375,9.32
2916,8.67,9.1,10.835,10.74625,10.605,9.64375,8.91
2936,8.58625,9.205625,10.918125,10.830625,10.32875,9.730625,9.49
2959,8.545,8.971875,11.370625,11.045625,10.271875,9.395,9.06
2983,8.578125,9.385,11.49375,10.689375,10.47375,8.98,9.2
3002,8.974375,9.02125,11.50375,10.373125,10.516875,9.210625,9.01
3022,8.746875,9.268125,11.33375,10.31,10.59125,9.15,9.41
3043,8.710625,9.286875,11.080625,10.29125,10.63,9.200625,9.25
3056,8.713125,9.345625,10.83375,10.261875,10.564375,9.28125,10.33
3075,8.61625,9.18625,10.889375,10.429375,10.526875,9.151875,10.32
3095,8.676875,9.178125,10.71375,10.355,10.5425,9.33375,10.73
3114,8.79875,9.036875,10.803125,10.488125,10.365625,9.3075,10.79
3136,9.1875,8.935625,10.896875,10.2625,10.220625,9.496875,10.61
3153,9.2725,8.58875,11.175,10.300625,10.8625,9.200625,10.17
3175,9.436875,8.39875,11.214375,10.33625,11.06875,9.145,9.95
3194,9.394375,8.575,11.24,10.55625,10.82375,9.010625,10.12
3209,9.643125,8.858125,11.058125,10.4275,10.691875,9.12125,10.27
3227,9.261875,8.860625,10.963125,10.755,10.69,9.269375,10.79
3246,9.2,9.26125,10.896875,10.4925,10.356875,9.3925,11.1
3269,9.238125,9.303125,10.83375,10.325,10.41,9.49,10.59
3285,9.413125,9.296875,10.474375,10.335,10.38875,9.691875,10.87
3301,9.128125,9.14875,10.413125,10.30625,10.619375,9.784375,10.71
3319,8.911875,9.134375,10.616875,10.41625,10.525625,9.595,10.91
3340,9.0175,9.011875,10.5775,10.188125,10.49125,9.91375,10.77
3358,9.278125,9.0825,10.5525,10.2925,10.299375,9.895,10.74
3378,9.245,9.42375,10.438125,10.291875,10.04625,10.155,10.83
3394,9.32375,9.540625,10.53125,10.06,9.905,10.039375,11.02
3413,9.503125,9.725625,10.490625,10.223125,9.781875,10.075625,10.94
3435,9.296875,9.47625,10.615625,10.3625,9.825,10.02375,10.6
3451,9.4225,9.62,10.5275,10.201875,9.76875,10.059375,10.99
3470,9.395625,9.379375,10.3675,10.218125,10.12875,10.110625,10.71
3484,9.411875,9.215,10.449375,10.35875,10.00125,9.96375,11.13
3501,9.5275,9.42375,10.421875,10.206875,9.728125,9.891875,10.97
3519,9.53375,9.605625,10.4025,10.05,9.406875,9.80125,11.36
3534,9.531875,9.654375,10.1125,9.84625,9.315625,9.939375,12.14
3552,9.466875,9.69375,10.22875,10.03125,9.209375,9.77,11.87
3567,9.5325,9.925625,10.345,10.033125,8.939375,9.624375,12.24
3581,9.720625,10.054375,10.161875,9.899375,8.963125,10.000625,12.12
3599,9.63375,10.0725,10.09125,9.93,9.026875,10.045625,12.34
3617,9.78,9.746875,10.06625,10.308125,9.174375,10.124375,12.26
3634,9.911875,9.864375,9.97125,10.426875,9.21375,10.211875,11.93
3647,9.8075,9.753125,9.94625,9.975625,9.21625,10.30125,12.35
3668,9.826875,9.55375,10.046875,9.835,9.398125,10.339375,11.77
3681,9.683125,9.664375,9.8925,9.76125,9.291875,10.306875,12.07
3698,9.699375,9.404375,9.955,9.575,9.50875,10.4575,12.03
3714,9.719375,9.218125,10.20875,9.45625,9.8025,10.195,12.42
3730,9.6775,9.14125,10.270625,9.329375,9.720625,10.260625,12.43
3745,9.7575,9.22125,10.125,9.763125,9.595625,10.3375,12.22
3758,9.5725,9.295,10.163125,9.93125,9.53375,10.104375,12.88
3775,9.841875,9.17375,10.20125,9.996875,9.43,10.15625,12.77
3788,9.705625,9.30125,10.30375,9.989375,9.595,10.105,13.14
3806,9.783125,9.515625,10.341875,9.893125,9.328125,10.138125,12.95
3820,10.023125,9.508125,10.20125,9.91125,9.215,10.34125,13.14
3839,10.1175,9.515625,10.468125,9.64625,9.106875,10.545625,12.9
3857,10.110625,9.459375,10.40875,9.5225,9.16875,10.93,12.09
3873,9.991875,9.379375,10.3725,9.476875,9.145,11.034375,12.17
3891,9.945625,9.1775,10.3975,9.54,9.14875,11.190625,11.57
3905,9.615625,9.210625,10.398125,9.528125,8.863125,11.184375,12.26
3924,9.478125,9.27375,10.4025,9.49375,9.13375,11.018125,11.34
3938,9.684375,9.26875,10.360625,9.695,9.118125,10.873125,12.17
3952,9.243125,9.155625,10.438125,9.716875,9.2275,10.81875,12.35
3970,9.336875,9.25125,10.27125,9.66875,9.318125,10.75375,12.18
3987,9.385625,9.3875,10.43875,9.44125,9.0975,10.649375,12.66
3999,9.504375,9.26875,10.305,9.011875,9.435,10.675,12.89
4015,9.3,9.506875,10.173125,9.076875,9.4175,10.725625,13.24
4035,9.37625,9.538125,10.2425,9.040625,9.39875,10.80375,12.34
4050,9.685625,9.71375,10.235,8.9225,9.485625,10.5575,12.59
4066,9.924375,9.780625,10.185625,8.78125,9.398125,10.53,12.38
4081,9.9675,9.9675,10.16375,8.593125,9.256875,10.65125,12.82
4092,10.013125,9.930625,10.2025,8.955,9.246875,10.651875,12.96
4107,9.846875,9.88875,10.326875,8.809375,9.41125,10.516875,13.11
4125,10.040625,9.825,10.21625,9.035625,9.301875,10.580625,13.04
4142,9.798125,9.990625,10.1675,8.958125,9.125,10.760625,13.0
4159,9.551875,9.86,10.175625,9.125,9.063125,10.824375,12.91
4174,9.4125,9.751875,10.105,9.07625,9.083125,10.77125,13.09
4190,9.469375,9.581875,10.09625,9.110625,8.965,10.776875,12.27
4210,9.776875,9.605625,10.11125,9.0075,8.756875,10.941875,11.79
4226,9.57125,9.588125,9.99375,8.78375,8.915625,10.9475,11.86
4241,9.75875,9.435625,9.91125,8.836875,9.171875,10.885625,12.13
4259,9.730625,9.46625,10.01375,8.844375,9.2825,10.8625,11.96
4276,10.013125,9.67875,9.930625,8.78,9.355625,10.841875,11.86
4296,10.0075,9.825,9.834375,8.9425,9.38625,10.804375,11.52
4313,9.80125,9.91875,9.824375,8.9175,9.3675,10.770625,11.52
4331,9.94875,9.891875,10.121875,8.93625,9.48875,10.6125,11.1
4351,9.895625,9.9225,10.129375,8.97375,9.345,10.73375,11.02
4368,10.1275,9.84375,10.28625,8.960625,9.28375,10.698125,11.03
4390,10.169375,9.946875,10.329375,8.8625,9.211875,10.88,11.0
4410,10.23875,9.673125,10.50375,9.146875,9.175,10.8625,10.56
4431,10.365625,9.656875,10.550625,9.076875,9.100625,11.049375,10.07
4447,10.580625,9.75375,10.31125,9.086875,9.1175,10.95,10.61
4465,10.355,9.743125,10.21125,8.890625,9.095625,11.104375,10.26
4489,10.42,9.8325,10.04875,8.941875,9.109375,11.0475,10.03
4512,10.393125,9.94,9.905625,9.064375,9.079375,11.0175,9.73
4530,10.273125,10.004375,9.87,9.124375,9.1,11.028125,9.89
4552,10.2,10.00875,10.0325,9.0825,8.9625,11.11375,9.35
4573,10.304375,9.998125,10.171875,9.00125,9.124375,11.0,9.37
4594,10.241875,9.965625,9.991875,9.069375,9.00625,11.125,9.58
4618,10.593125,10.00625,10.053125,8.901875,8.895,10.950625,9.48
4641,10.543125,10.085,9.995,8.966875,9.018125,10.791875,8.99
4665,10.69375,10.089375,10.04625,8.950625,8.82125,10.79875,8.58
4690,10.548125,9.98125,10.145625,8.89125,8.995,10.83875,8.22
4717,10.2875,10.06125,10.075,9.11125,9.046875,10.818125,8.28
4735,10.1625,10.165625,9.901875,9.033125,8.885625,10.85125,8.6
4761,10.4625,10.035625,9.88,9.056875,8.95,10.815,8.23
4787,10.53375,10.060625,10.00125,9.215625,8.933125,10.655625,8.06
4808,10.27,10.05625,9.800625,8.940625,8.879375,10.853125,8.78
4834,10.2125,10.06875,9.82125,8.89375,9.045625,10.958125,8.32
4855,10.139375,10.014375,9.81875,8.918125,9.105625,11.00375,8.31
4882,10.189375,10.090625,9.725,8.80125,9.145625,11.048125,8.6
4908,10.34125,9.95625,10.143125,9.113125,9.266875,10.779375,7.9
4932,10.56125,10.09375,10.085,9.149375,9.10125,10.809375,8.01
4959,10.45125,10.165625,9.934375,9.2625,9.069375,10.716875,7.43
4996,10.3725,10.02,9.991875,9.356875,9.205625,10.653125,6.77
5028,10.288125,10.0,9.9325,9.36625,9.276875,10.73625,6.19
5058,10.254375,10.00375,10.19,9.470625,9.43125,10.65,6.11
5082,9.91,10.055,10.196875,9.46875,9.470625,10.69875,6.65
5109,10.1775,10.173125,10.13625,9.220625,9.26875,10.82375,7.04
5149,10.296875,10.31375,10.1075,8.960625,9.289375,10.831875,6.53
5176,10.528125,10.16875,10.001875,8.89,9.2775,10.73375,6.22
5201,10.36875,10.24,9.681875,8.888125,9.260625,10.760625,6.62
5230,10.203125,10.0925,9.8375,8.873125,9.35625,10.8375,6.83
5262,10.3275,10.13,9.979375,9.088125,9.219375,10.655625,7.11
5290,10.3375,10.055625,10.151875,9.15,9.159375,10.745625,7.22
5318,10.65125,10.1325,10.185,9.254375,9.146875,10.63,6.78
5353,10.669375,10.23,10.11,9.175625,9.1975,10.6175,6.68
5380,10.475,10.32625,10.034375,9.21875,9.165,10.780625,6.75
5421,10.375,10.461875,10.039375,9.188125,9.059375,10.87625,5.87
5449,10.28,10.3925,9.89375,9.29375,9.155625,10.984375,6.27
5481,10.42125,10.375625,9.878125,9.10375,9.0525,11.16875,5.88
5505,10.111875,10.283125,9.888125,9.156875,9.149375,11.210625,6.63
5537,10.198125,10.224375,9.906875,9.02375,9.11625,11.130625,7.0
5562,10.22875,10.261875,9.998125,8.915,9.21625,10.98,7.35
5594,10.234375,10.2475,9.724375,8.989375,9.295,10.909375,6.88
5626,10.3175,10.29375,9.75375,9.025,9.315625,10.894375,6.62
5663,9.995,10.245,9.949375,9.15375,9.189375,11.0675,5.98
5701,10.1075,10.3225,10.1125,9.12125,9.20125,10.935,5.56
5733,10.135,10.315625,10.374375,9.105,9.1475,10.9225,5.66
5774,10.34875,10.230625,10.316875,9.099375,9.21625,10.788125,5.38
5806,10.0875,10.103125,10.03625,9.203125,9.403125,10.766875,5.57
5847,9.936875,10.055,9.90875,9.206875,9.34125,10.95125,5.31
5888,9.820625,10.22375,9.879375,9.12625,9.290625,11.059375,5.15
5924,9.995,10.29,10.23625,9.001875,9.248125,11.02875,4.91
5975,9.92625,10.20875,10.223125,9.44625,9.3125,10.883125,4.6
6023,10.15,10.228125,10.078125,9.413125,9.264375,10.86625,4.08
6064,10.15,10.226875,10.195,9.159375,9.306875,10.961875,4.43
6113,9.874375,10.215625,10.290625,9.255625,9.36875,10.995,4.37
6153,9.778125,10.285,10.27125,9.285625,9.415,10.965,4.46
6197,9.843125,10.276875,10.3625,9.21125,9.533125,10.773125,4.74
6246,10.0525,10.23625,10.185625,9.2775,9.47375,10.774375,4.42
6291,9.995,10.293125,10.150625,9.285625,9.375,10.900625,4.06
6345,9.904375,10.15,10.259375,9.155625,9.44625,11.084375,4.05
6397,10.015,10.044375,10.3175,9.185,9.38875,11.049375,3.7
6451,10.054375,10.064375,10.196875,9.38875,9.395,10.900625,3.86
6492,9.974375,10.20125,10.115625,9.3325,9.463125,10.913125,4.14
6548,9.925,10.32125,10.195625,9.31125,9.391875,10.855,4.04
6594,9.92875,10.2825,10.258125,9.3,9.389375,10.84125,3.94
6646,9.9225,10.175625,10.40625,9.28375,9.394375,10.8175,4.11
6694,9.923125,10.1875,10.36375,9.41875,9.363125,10.74375,3.99
6744,9.941875,10.258125,10.23375,9.37125,9.420625,10.774375,4.07
6804,9.9775,10.17875,10.17875,9.4,9.395,10.87,3.67
6852,10.026875,10.289375,10.08625,9.36875,9.373125,10.855625,3.74
6913,10.165,10.339375,10.0475,9.291875,9.146875,11.009375,3.69
6972,10.009375,10.22,10.166875,9.466875,9.258125,10.87875,3.19
7028,9.996875,10.218125,10.1,9.464375,9.35375,10.866875,3.53
7075,10.174375,10.314375,10.1125,9.34125,9.213125,10.844375,3.88
7117,10.09125,10.381875,10.075,9.336875,9.300625,10.814375,4.44
7177,9.93625,10.47125,9.95375,9.395,9.3225,10.92125,3.95
7233,10.0575,10.45375,9.905,9.23,9.33375,11.02,3.41
7277,10.236875,10.316875,9.948125,9.236875,9.329375,10.931875,4.0
7326,10.02625,10.26125,10.053125,9.3825,9.34625,10.930625,4.24
7369,10.088125,10.275,10.135625,9.31,9.283125,10.908125,4.18
7412,10.28,10.2625,10.08125,9.2925,9.29,10.79375,4.4
7456,10.163125,10.308125,10.02875,9.506875,9.239375,10.75375,4.56
7501,9.944375,10.334375,10.08875,9.473125,9.373125,10.78625,4.4
7549,9.995,10.285625,10.075,9.344375,9.56625,10.73375,4.34
7598,9.986875,10.4025,9.88875,9.35875,9.371875,10.79125,4.1
7643,10.055625,10.42875,9.865625,9.390625,9.28875,10.770625,4.5
7679,10.048125,10.529375,10.038125,9.37375,9.206875,10.80375,4.8
7726,10.1375,10.459375,9.94,9.235,9.26125,10.966875,4.77
7768,10.06375,10.33,9.920625,9.404375,9.3675,10.91375,4.64
7814,9.960625,10.366875,10.043125,9.443125,9.36875,10.8175,4.27
7874,9.851875,10.4075,10.079375,9.536875,9.4275,10.696875,3.71
7915,9.868125,10.40875,9.898125,9.576875,9.30125,10.746875,3.94
7963,9.95625,10.3225,9.8825,9.518125,9.295625,10.825,4.29
8020,10.16875,10.39,9.9875,9.4,9.29125,10.7625,3.74
8068,10.183125,10.419375,9.8975,9.469375,9.2125,10.818125,3.82
8114,10.054375,10.315625,10.043125,9.473125,9.22375,10.89,4.22
8162,10.0425,10.29625,10.105,9.426875,9.271875,10.8575,4.36
8216,10.2225,10.321875,10.035,9.434375,9.265,10.72125,3.93
8268,10.16875,10.3925,9.859375,9.621875,9.3075,10.65,3.8
8317,10.01125,10.42,9.874375,9.7,9.338125,10.65625,3.95
8363,10.099375,10.38375,9.951875,9.548125,9.2725,10.744375,4.34
8414,10.2575,10.275625,9.915625,9.499375,9.28125,10.770625,4.08
8473,10.061875,10.305625,9.931875,9.533125,9.394375,10.773125,3.61
8534,10.10375,10.399375,9.88875,9.504375,9.345,10.75875,3.4
8588,10.205,10.433125,9.989375,9.49375,9.181875,10.696875,3.6
8639,10.134375,10.429375,9.964375,9.605625,9.135625,10.730625,3.74
8699,10.104375,10.31,9.92125,9.579375,9.35,10.735,3.53
8747,10.155,10.35625,9.938125,9.529375,9.265625,10.755625,3.49
8801,10.236875,10.386875,10.01,9.464375,9.115625,10.78625,3.94
8860,10.34375,10.475,9.933125,9.385,9.113125,10.75,3.62
8912,10.3975,10.44,9.963125,9.400625,9.1775,10.62125,3.64
8966,10.24125,10.414375,10.059375,9.376875,9.199375,10.70875,3.87
9022,10.30375,10.451875,9.880625,9.40375,9.136875,10.823125,3.69
9085,10.424375,10.36375,9.90125,9.32875,9.116875,10.865,3.34
9150,10.2075,10.38375,9.986875,9.451875,9.2575,10.7125,3.28
9200,10.08875,10.520625,9.95875,9.40875,9.2775,10.745625,3.54
9250,10.128125,10.52625,9.915625,9.39,9.269375,10.770625,4.02
9306,10.23125,10.451875,9.92875,9.29125,9.27875,10.818125,3.59
9363,10.291875,10.46,9.855625,9.294375,9.199375,10.89875,3.58
9427,10.459375,10.499375,9.85,9.263125,9.14875,10.779375,3.4
9488,10.308125,10.529375,9.82875,9.33125,9.210625,10.791875,3.28
9562,10.410625,10.50875,9.835625,9.3175,9.153125,10.774375,2.88
9621,10.463125,10.561875,9.848125,9.183125,9.18375,10.76,3.08
9692,10.44125,10.485,9.73125,9.31,9.239375,10.793125,3.09
9762,10.391875,10.530625,9.853125,9.286875,9.149375,10.788125,2.84
9830,10.39125,10.449375,9.858125,9.33375,9.156875,10.810625,2.96
9906,10.405,10.465,9.823125,9.38125,9.2525,10.673125,2.58
9984,10.383125,10.45875,9.8275,9.4225,9.145625,10.7625,2.56
10056,10.44375,10.429375,9.785625,9.415625,9.211875,10.71375,2.7
10140,10.44125,10.398125,9.76875,9.450625,9.19375,10.7475,2.38
10228,10.608125,10.325,9.744375,9.34375,9.2225,10.75625,2.28
10299,10.530625,10.449375,9.859375,9.198125,9.13875,10.82375,2.64
10381,10.483125,10.515,9.84125,9.236875,9.12125,10.8025,2.47
10459,10.485625,10.41375,9.8425,9.318125,9.18125,10.75875,2.56
10539,10.541875,10.530625,9.780625,9.11125,9.231875,10.80375,2.49
10629,10.465,10.468125,9.788125,9.3775,9.174375,10.726875,2.27
10719,10.36125,10.50125,9.778125,9.45625,9.190625,10.7125,2.21
10805,10.393125,10.528125,9.851875,9.42,9.193125,10.61375,2.29
10885,10.51,10.536875,9.773125,9.3225,9.15,10.7075,2.51
10976,10.579375,10.445625,9.814375,9.30625,9.086875,10.7675,2.3
11072,10.531875,10.57625,9.80125,9.210625,9.170625,10.709375,2.08
11166,10.411875,10.58,9.79375,9.234375,9.124375,10.855625,2.1
11265,10.496875,10.55625,9.75,9.326875,9.110625,10.759375,2.04
11364,10.599375,10.473125,9.83,9.258125,9.069375,10.77,2.01
11460,10.533125,10.615,9.73875,9.33125,9.075,10.706875,2.06
11562,10.602941176470589,10.536151960784315,9.759803921568627,9.136029411764707,9.218137254901961,10.746936274509803,1.9607843137254901
11667,10.5375,10.59047619047619,9.76845238095238,9.160119047619048,9.093452380952382,10.85,1.9142857142857144
11768,10.509282178217822,10.630569306930694,9.775990099009901,9.290222772277227,9.021658415841584,10.772277227722773,1.9801980198019802
11869,10.642945544554456,10.654702970297029,9.748143564356436,9.151608910891088,9.069306930693068,10.73329207920792,1.9603960396039604
11978,10.523509174311927,10.552178899082568,9.770068807339449,9.26605504587156,9.124426605504587,10.763761467889909,1.8440366972477065
12083,10.533928571428572,10.639880952380953,9.797619047619047,9.175595238095237,9.030357142857143,10.822619047619048,1.9142857142857144
12184,10.553836633663366,10.491955445544555,9.740099009900991,9.349009900990099,9.126856435643564,10.738242574257425,1.9702970297029703
12292,10.555555555555555,10.640046296296296,9.721643518518519,9.262152777777779,9.063078703703704,10.757523148148149,1.8611111111111112
12399,10.470794392523365,10.69626168224299,9.801401869158878,9.213785046728972,9.067757009345794,10.75,1.8691588785046729
12512,10.526548672566372,10.580199115044248,9.79037610619469,9.238384955752212,9.07245575221239,10.79203539823009,1.7699115044247788
12625,10.515486725663717,10.591261061946902,9.774336283185841,9.196902654867257,9.126106194690266,10.795907079646017,1.761061946902655
12738,10.476769911504425,10.755530973451327,9.676438053097344,9.183075221238939,9.115597345132743,10.792588495575222,1.7787610619469028
12853,10.447282608695652,10.679347826086957,9.754347826086956,9.27554347826087,9.038586956521739,10.804891304347827,1.7304347826086957
12969,10.536099137931034,10.535021551724139,9.757004310344827,9.350215517241379,9.136314655172415,10.685344827586206,1.7327586206896552
13084,10.377173913043478,10.545652173913043,9.791847826086956,9.330434782608696,9.192391304347826,10.7625,1.7304347826086957
13199,10.494565217391305,10.604891304347825,9.76086956521739,9.264130434782608,9.075,10.80054347826087,1.7391304347826086
